step,loss
132,3.730375289916992
133,1.6144905090332031
134,3.2224884033203125
135,1.0190887451171875
136,1.3182563781738281
137,2.444610595703125
138,1.533966064453125
139,2.7115402221679688
140,1.608123779296875
141,3.0132980346679688
142,3.8604812622070312
143,4.4132537841796875
144,3.6166458129882812
145,2.3685302734375
146,5.2860870361328125
147,3.0997161865234375
148,3.0659942626953125
149,2.01031494140625
150,6.673248291015625
151,3.022918701171875
152,1.7539291381835938
153,3.0673484802246094
154,2.8040924072265625
155,2.9839096069335938
156,1.1917572021484375
157,2.9008255004882812
158,0.82611083984375
159,2.676349639892578
160,4.7244110107421875
161,2.902271270751953
162,2.756622314453125
163,1.4032325744628906
164,2.9120445251464844
165,1.4561767578125
166,2.557647705078125
167,2.055419921875
168,5.2352142333984375
169,4.342842102050781
170,1.1675491333007812
171,1.572784423828125
172,1.5666732788085938
173,3.401092529296875
174,2.0278091430664062
175,3.4140796661376953
176,4.637571334838867
177,2.9675769805908203
178,0.8686790466308594
179,2.637937545776367
180,1.9008026123046875
181,3.5700149536132812
182,1.3870620727539062
183,2.07305908203125
184,2.5793914794921875
185,3.178466796875
186,2.741119384765625
187,1.9236602783203125
188,3.4810867309570312
189,2.362823486328125
190,6.1080780029296875
191,2.9622573852539062
192,2.282196044921875
193,2.087158203125
194,1.8159637451171875
195,3.6265487670898438
196,6.397663116455078
197,2.4447460174560547
198,5.2523040771484375
199,2.441326141357422
200,1.2679672241210938
201,2.102142333984375
202,2.893768310546875
203,1.8440017700195312
204,1.6152496337890625
205,3.1878585815429688
206,0.5637969970703125
207,1.0853958129882812
208,1.2978687286376953
209,2.6931419372558594
210,2.1746444702148438
211,0.8081207275390625
212,2.490114212036133
213,4.369693756103516
214,1.554931640625
215,2.2467498779296875
216,1.6294212341308594
217,1.8044281005859375
218,0.6297645568847656
219,0.9058113098144531
220,2.1342544555664062
221,4.267879486083984
222,2.0521469116210938
223,1.741302490234375
224,5.96728515625
225,2.595123291015625
226,1.995819091796875
227,2.37445068359375
228,2.395263671875
229,3.2026405334472656
230,3.9468955993652344
231,1.7502479553222656
232,2.6247177124023438
233,2.822193145751953
234,3.97296142578125
235,2.674640655517578
236,2.01873779296875
237,2.63079833984375
238,3.145050048828125
239,2.879039764404297
240,3.450347900390625
241,3.6440963745117188
242,2.314983367919922
243,1.0743217468261719
244,3.6672401428222656
245,2.5996971130371094
246,1.4255561828613281
247,0.6010379791259766
248,0.6221466064453125
249,1.4050827026367188
250,5.6632537841796875
251,2.6050548553466797
252,3.416410446166992
253,0.6011085510253906
254,6.653995513916016
255,3.071014404296875
256,2.4405136108398438
257,1.739959716796875
258,2.833648681640625
259,2.129150390625
260,3.35205078125
261,4.21405029296875
262,5.051177978515625
263,3.0796661376953125
264,6.672035217285156
265,3.6590347290039062
266,2.0366973876953125
267,2.525848388671875
268,5.634490966796875
269,3.7518539428710938
270,1.3219947814941406
271,2.213623046875
272,1.4969940185546875
273,1.3860282897949219
274,2.4849205017089844
275,0.9489707946777344
276,3.128704071044922
277,3.110626220703125
278,4.778179168701172
279,1.0944671630859375
280,3.569183349609375
281,2.6115264892578125
282,1.8605194091796875
283,0.9989128112792969
284,2.3772430419921875
285,1.1807079315185547
286,1.6712379455566406
287,1.5757884979248047
288,2.2151222229003906
289,3.614236831665039
290,0.468048095703125
291,2.083162307739258
292,1.0275230407714844
293,1.9450035095214844
294,2.1684417724609375
295,7.745574951171875
296,2.3565673828125
297,7.893310546875
298,3.6306991577148438
299,3.7299728393554688
300,3.26971435546875
301,2.881927490234375
302,3.1466026306152344
303,2.372234344482422
304,3.3917293548583984
305,5.904267311096191
306,0.6643447875976562
307,2.742433547973633
308,0.7699356079101562
309,1.8242034912109375
310,2.7079124450683594
311,2.93475341796875
312,3.9616928100585938
313,2.4829330444335938
314,2.951282501220703
315,1.4885711669921875
316,2.9066925048828125
317,3.024425506591797
318,2.1607933044433594
319,0.8223876953125
320,3.178192138671875
321,2.2243995666503906
322,1.8208770751953125
323,1.7410392761230469
324,4.148775100708008
325,3.0330810546875
326,1.3929691314697266
327,1.1502857208251953
328,4.380306243896484
329,0.9584980010986328
330,4.662057876586914
331,1.5472564697265625
332,3.3802032470703125
333,3.5182952880859375
334,3.184600830078125
335,1.3540573120117188
336,3.54132080078125
337,4.438976287841797
338,2.7958106994628906
339,3.5547561645507812
340,3.526092529296875
341,1.979034423828125
342,2.951953887939453
343,3.8131332397460938
344,0.6184349060058594
345,2.192058563232422
346,2.0288162231445312
347,7.090911865234375
348,1.1911582946777344
349,2.3236083984375
350,2.0802383422851562
351,1.9193496704101562
352,1.83673095703125
353,4.230430603027344
354,1.6706314086914062
355,2.824871063232422
356,2.8902435302734375
357,1.8242416381835938
358,4.630577087402344
359,4.27532958984375
360,0.6246414184570312
361,4.7372589111328125
362,7.329437255859375
363,3.9617919921875
364,3.7473602294921875
365,2.0143280029296875
366,1.4666061401367188
367,1.1189613342285156
368,2.029327392578125
369,2.6750030517578125
370,3.151885986328125
371,2.3065261840820312
372,0.730224609375
373,2.448561668395996
374,1.5908794403076172
375,2.267383575439453
376,2.29595947265625
377,2.6717071533203125
378,0.928955078125
379,4.6612701416015625
380,4.210540771484375
381,1.1317367553710938
382,2.8884429931640625
383,5.076747894287109
384,4.530223846435547
385,2.5590972900390625
386,0.7826194763183594
387,2.9032020568847656
388,2.5018539428710938
389,2.006549835205078
390,1.8102874755859375
391,1.3612804412841797
392,5.178810119628906
393,2.289928436279297
394,1.7087860107421875
395,2.4522705078125
396,6.435762405395508
397,1.4283523559570312
398,0.7240829467773438
399,1.9884033203125
400,1.3394775390625
401,1.0782470703125
402,4.07098388671875
403,2.12200927734375
404,0.6310577392578125
405,2.3288345336914062
406,1.28411865234375
407,4.661048889160156
408,1.8795700073242188
409,0.8598175048828125
410,2.926044464111328
411,2.7024459838867188
412,2.832660675048828
413,2.320362091064453
414,1.8027763366699219
415,1.7341804504394531
416,0.9778289794921875
417,0.6050834655761719
418,8.028213500976562
419,3.671215057373047
420,2.3885498046875
421,1.8324813842773438
422,1.828582763671875
423,2.8794898986816406
424,1.3377685546875
425,2.52313232421875
426,0.7712860107421875
427,2.969696044921875
428,2.0083694458007812
429,3.554645538330078
430,1.6182975769042969
431,3.0214385986328125
432,2.810333251953125
433,3.3145179748535156
434,2.0498046875
435,6.095142364501953
436,1.8841476440429688
437,5.461082458496094
438,3.0806427001953125
439,2.65374755859375
440,1.0675811767578125
441,2.475292205810547
442,3.1504287719726562
443,2.1405868530273438
444,1.2018318176269531
445,2.707275390625
446,0.6603870391845703
447,2.204986572265625
448,0.9360942840576172
449,1.2376213073730469
450,3.740631103515625
451,2.5856857299804688
452,3.999614715576172
453,2.948535919189453
454,4.411014556884766
455,4.332763671875
456,2.675048828125
457,5.558570861816406
458,2.1346588134765625
459,3.09759521484375
460,1.0334930419921875
461,2.4697647094726562
462,0.6060791015625
463,2.512786865234375
464,3.235626220703125
465,2.334834098815918
466,3.98525333404541
467,4.442441940307617
468,3.8534278869628906
469,5.217798233032227
470,2.297393798828125
471,2.89471435546875
472,1.545806884765625
473,1.9861373901367188
474,2.9653778076171875
475,2.01416015625
476,2.583160400390625
477,1.7898750305175781
478,0.9105167388916016
479,6.24428653717041
480,2.9622116088867188
481,2.233644485473633
482,0.5846023559570312
483,1.4448432922363281
484,4.199750900268555
485,3.7270355224609375
486,1.3020591735839844
487,4.707378387451172
488,3.2185287475585938
489,1.013671875
490,2.1326904296875
491,2.0456161499023438
492,0.6164817810058594
493,1.234466552734375
494,2.910594940185547
495,0.8766956329345703
496,4.206204414367676
497,4.092912673950195
498,1.0679712295532227
499,3.492612838745117
500,2.565835952758789
501,2.7544479370117188
502,3.9113006591796875
503,4.25567626953125
504,4.9426727294921875
505,3.029449462890625
506,5.9571990966796875
507,2.3512725830078125
508,2.756317138671875
509,2.491485595703125
510,2.3882369995117188
511,0.794830322265625
512,2.4218177795410156
513,3.7782039642333984
514,1.8216800689697266
515,4.235438346862793
516,1.911057472229004
517,1.7794113159179688
518,2.7445125579833984
519,5.736021041870117
520,1.6207733154296875
521,2.1601486206054688
522,4.649620056152344
523,3.5492782592773438
524,3.7182159423828125
525,1.6045379638671875
526,1.1848526000976562
527,1.09326171875
528,0.9143600463867188
529,1.75396728515625
530,5.491140365600586
531,2.3686180114746094
532,1.9776248931884766
533,3.943082809448242
534,6.3011932373046875
535,3.0081005096435547
536,0.6949615478515625
537,2.3315658569335938
538,0.9358367919921875
539,2.4334945678710938
540,0.8980216979980469
541,2.623260498046875
542,2.8942718505859375
543,1.1199951171875
544,6.075862884521484
545,2.7371749877929688
546,2.4300785064697266
547,2.928466796875
548,3.4325180053710938
549,5.343437194824219
550,2.9924354553222656
551,2.4705047607421875
552,2.346508026123047
553,1.4945068359375
554,2.9990692138671875
555,2.2526092529296875
556,3.6603431701660156
557,3.4331817626953125
558,3.340015411376953
559,2.672943115234375
560,5.9854736328125
561,2.743083953857422
562,0.6413383483886719
563,1.299468994140625
564,5.327159881591797
565,5.1567230224609375
566,3.136547088623047
567,2.1745338439941406
568,2.3568038940429688
569,4.8549957275390625
570,0.8570404052734375
571,1.8630905151367188
572,1.899993896484375
573,3.3509674072265625
574,1.7376937866210938
575,1.6631278991699219
576,0.766326904296875
577,0.9368095397949219
578,4.104541778564453
579,2.1353492736816406
580,2.9114990234375
581,1.5474128723144531
582,1.1397552490234375
583,3.3262786865234375
584,2.9673309326171875
585,1.4670028686523438
586,3.704143524169922
587,2.024639129638672
588,0.769012451171875
589,2.186542510986328
590,1.6169052124023438
591,3.1355056762695312
592,2.183685302734375
593,1.9637870788574219
594,2.198333740234375
595,1.487091064453125
596,3.61761474609375
597,0.57818603515625
598,3.332599639892578
599,2.861408233642578
600,3.5146141052246094
601,1.3022918701171875
602,7.762992858886719
603,3.3345870971679688
604,3.2552490234375
605,5.289161682128906
606,4.8270721435546875
607,2.57684326171875
608,3.1187591552734375
609,2.19293212890625
610,3.6778717041015625
611,1.14208984375
612,3.9436988830566406
613,3.3463363647460938
614,0.5766029357910156
615,4.9648895263671875
616,0.45194244384765625
617,2.1097965240478516
618,1.607870101928711
619,1.9720191955566406
620,0.6376953125
621,3.2077903747558594
622,2.0425148010253906
623,4.728954315185547
624,2.277130126953125
625,2.46295166015625
626,1.173309326171875
627,3.079833984375
628,2.6440658569335938
629,2.285137176513672
630,2.8382301330566406
631,3.6447296142578125
632,1.7622222900390625
633,1.926971435546875
634,2.736957550048828
635,1.9692726135253906
636,2.5191650390625
637,3.0467529296875
638,2.1710128784179688
639,3.7265663146972656
640,3.5322532653808594
641,4.069744110107422
642,3.222187042236328
643,3.180805206298828
644,2.823741912841797
645,2.3193359375
646,0.975830078125
647,1.1936187744140625
648,3.575286865234375
649,3.374814987182617
650,0.629638671875
651,2.1598663330078125
652,1.5818347930908203
653,3.696664810180664
654,1.3680801391601562
655,1.2735404968261719
656,4.30877685546875
657,2.599224090576172
658,3.052001953125
659,0.6262359619140625
660,2.1959152221679688
661,3.82696533203125
662,1.924285888671875
663,4.78607177734375
664,4.367340087890625
665,2.683074951171875
666,2.5074996948242188
667,4.840187072753906
668,2.766632080078125
669,4.119873046875
670,2.666900634765625
671,2.2104034423828125
672,2.9249420166015625
673,3.2293777465820312
674,3.84747314453125
675,2.4150123596191406
676,2.119720458984375
677,1.87847900390625
678,4.669055938720703
679,3.528839111328125
680,4.030979156494141
681,1.7290496826171875
682,1.6265068054199219
683,4.830390930175781
684,3.2519989013671875
685,1.9219245910644531
686,4.561084747314453
687,2.6080169677734375
688,2.3423004150390625
689,3.627361297607422
690,9.090751647949219
691,2.862384796142578
692,5.4542083740234375
693,2.895416259765625
694,3.51446533203125
695,0.9722671508789062
696,1.08282470703125
697,2.7645835876464844
698,2.8628692626953125
699,2.1474761962890625
700,3.0724258422851562
701,1.2964344024658203
702,2.658102035522461
703,4.5207672119140625
704,1.7548847198486328
705,3.3115501403808594
706,4.993009567260742
707,4.36163330078125
708,2.3589019775390625
709,5.0487060546875
710,1.83538818359375
711,1.9433174133300781
712,3.7348861694335938
713,2.63671875
714,4.557060241699219
715,3.6978912353515625
716,2.6994171142578125
717,2.5532989501953125
718,1.5649490356445312
719,1.557952880859375
720,2.5405426025390625
721,2.617950439453125
722,2.5427017211914062
723,2.6023941040039062
724,2.2268600463867188
725,1.22479248046875
726,1.805999755859375
727,4.1009979248046875
728,1.9180221557617188
729,4.447254180908203
730,2.7330856323242188
731,2.804412841796875
732,0.9625091552734375
733,0.6623420715332031
734,3.900432586669922
735,5.053905487060547
736,3.481281280517578
737,2.492176055908203
738,3.006488800048828
739,2.4979705810546875
740,0.9452896118164062
741,3.2601318359375
742,3.3375320434570312
743,2.1266326904296875
744,1.6695594787597656
745,1.8936920166015625
746,5.253437042236328
747,3.1791000366210938
748,3.8674163818359375
749,4.4647369384765625
750,3.1878433227539062
751,2.929351806640625
752,0.9385261535644531
753,1.9649658203125
754,4.947761535644531
755,1.3524322509765625
756,2.6674423217773438
757,3.4406051635742188
758,1.0085983276367188
759,2.6987380981445312
760,1.3529052734375
761,5.197975158691406
762,3.0897216796875
763,1.8097114562988281
764,1.1847419738769531
765,2.610912322998047
766,3.2412643432617188
767,5.243743896484375
768,2.17681884765625
769,5.154560089111328
770,3.648174285888672
771,5.5968170166015625
772,3.8095703125
773,2.8663330078125
774,1.0725631713867188
775,0.8791122436523438
776,4.5522308349609375
777,5.12286376953125
778,4.1339111328125
779,0.8392333984375
780,7.15643310546875
781,2.3525123596191406
782,2.944549560546875
783,0.6972427368164062
784,2.1421661376953125
785,3.664386749267578
786,5.8704986572265625
787,1.239776611328125
788,5.825401306152344
789,0.9154739379882812
790,3.27606201171875
791,2.362335205078125
792,3.480804443359375
793,3.7118988037109375
794,1.7968902587890625
795,2.178741455078125
796,1.3573150634765625
797,1.826995849609375
798,0.8778877258300781
799,1.8519954681396484
800,2.8032989501953125
801,4.348808288574219
802,1.4034423828125
803,0.8162078857421875
804,0.8641757965087891
805,1.7319679260253906
806,3.1454238891601562
807,2.4947052001953125
808,2.3961181640625
809,3.8863372802734375
810,0.81976318359375
811,2.2236175537109375
812,2.348155975341797
813,2.2407379150390625
814,2.397472381591797
815,4.295406341552734
816,2.587635040283203
817,4.625722885131836
818,0.6183929443359375
819,2.1462059020996094
820,4.3220672607421875
821,1.7523727416992188
822,1.3277511596679688
823,3.124950408935547
824,3.661041259765625
825,4.983222961425781
826,4.497272491455078
827,2.4111557006835938
828,3.646270751953125
829,3.5869827270507812
830,5.898796081542969
831,0.781280517578125
832,4.1754302978515625
833,1.3483963012695312
834,1.8963623046875
835,0.547515869140625
836,2.02008056640625
837,5.4246826171875
838,4.917184829711914
839,2.803651809692383
840,0.5647735595703125
841,0.8253402709960938
842,1.916259765625
843,3.0926971435546875
844,3.3825531005859375
845,1.4869842529296875
846,4.6754302978515625
847,0.9040603637695312
848,1.910430908203125
849,2.1391983032226562
850,2.8164024353027344
851,1.7263526916503906
852,2.3161468505859375
853,1.8866958618164062
854,1.0283203125
855,1.4227447509765625
856,2.021270751953125
857,1.5044231414794922
858,1.6636619567871094
859,1.9339866638183594
860,0.88665771484375
861,0.4458656311035156
862,4.589206695556641
863,5.6980133056640625
864,2.4195404052734375
865,4.242118835449219
866,2.1983261108398438
867,1.7776565551757812
868,2.72003173828125
869,2.0078201293945312
870,2.162445068359375
871,3.615802764892578
872,5.874748229980469
873,0.633087158203125
874,6.929279327392578
875,2.0076904296875
876,2.220306396484375
877,3.334993362426758
878,5.145477294921875
879,0.5443344116210938
880,0.83953857421875
881,0.7571563720703125
882,2.2692337036132812
883,6.3241424560546875
884,3.32257080078125
885,3.0167922973632812
886,4.9915008544921875
887,3.6045188903808594
888,2.5259666442871094
889,2.2366371154785156
890,3.1960830688476562
891,2.2649612426757812
892,1.9969635009765625
893,1.841339111328125
894,6.496742248535156
895,2.86944580078125
896,4.795742034912109
897,5.381622314453125
898,6.671337127685547
899,2.081329345703125
900,3.047210693359375
901,2.477619171142578
902,1.1021842956542969
903,1.550811767578125
904,1.6883182525634766
905,0.7526969909667969
906,4.246379852294922
907,1.8735504150390625
908,3.206409454345703
909,3.0255508422851562
910,5.0760650634765625
911,3.234100341796875
912,1.3883056640625
913,1.2518692016601562
914,1.8208847045898438
915,4.839748382568359
916,1.8724365234375
917,3.2783050537109375
918,4.083099365234375
919,1.9009017944335938
920,4.507408142089844
921,1.0509490966796875
922,3.5904541015625
923,3.3095474243164062
924,0.5153999328613281
925,3.7031002044677734
926,1.4049224853515625
927,1.72344970703125
928,4.902824401855469
929,2.0758895874023438
930,4.5907745361328125
931,5.785411834716797
932,1.4162063598632812
933,2.830158233642578
934,2.138153076171875
935,1.3872528076171875
936,2.2299270629882812
937,3.4345779418945312
938,3.4904098510742188
939,0.8885498046875
940,2.26092529296875
941,3.3901710510253906
942,1.4048233032226562
943,2.2933311462402344
944,5.409950256347656
945,2.0134944915771484
946,3.5029830932617188
947,1.5191879272460938
948,3.3983821868896484
949,2.7762908935546875
950,4.499504089355469
951,1.8857269287109375
952,1.9488601684570312
953,1.68536376953125
954,2.545074462890625
955,1.8513565063476562
956,1.9091644287109375
957,3.97979736328125
958,1.3420372009277344
959,0.587005615234375
960,2.804962158203125
961,5.65620231628418
962,9.447021484375
963,4.017377853393555
964,3.6298141479492188
965,1.5903129577636719
966,3.8201141357421875
967,3.629791259765625
968,1.8893280029296875
969,3.460693359375
970,4.797760009765625
971,2.5117340087890625
972,1.8847389221191406
973,2.9079132080078125
974,1.114349365234375
975,4.660011291503906
976,1.327484130859375
977,2.371673583984375
978,1.4664382934570312
979,3.554586410522461
980,1.8538932800292969
981,0.466094970703125
982,2.94598388671875
983,1.3871440887451172
984,2.8916664123535156
985,1.2082805633544922
986,2.2236480712890625
987,0.5526828765869141
988,4.115257263183594
989,4.134374618530273
990,2.771282196044922
991,0.8318099975585938
992,1.242218017578125
993,1.8885555267333984
994,2.5264892578125
995,1.9917716979980469
996,1.9342880249023438
997,2.33270263671875
998,3.5104522705078125
999,1.654327392578125
